,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
75,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V2 | 28-Day Plan | Engineered,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V2 | WK15,$104,"3,353",2025-04-11,2025-04-13,2
76,CH_AY_FB_1183_IMG_EN_C-Grandmas_H-1085_T-923_W09_V6 | Hypertension | Engineered | LP: cardi.health/home/1300-calorie-diet | FB: Heartbeats,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$103,"3,230",2025-04-12,2025-04-13,1
77,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered,US | Health & wellness (personal care) | 18+ | All | 7DC1DV,$101,"1,875",2025-03-14,2025-04-13,30
78,CH_MPS_FB_1195_VID_EN_C-seniors_H-1083_T-923_Itr_W14_V1.mp4 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi,US | YouTube (streaming service) | 25+ | All | 1DC7DV,$97,"2,474",2025-04-03,2025-04-13,10
79,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Cardi Leads - Non Buyers | 18+ | All | 7DC1DV | BC | Batch 4,$96,"2,859",2025-04-08,2025-04-11,3
80,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6 | Tasty Foods | Engineered | LP: cardi.health/home/lower-cholesterol,All | 18+ | TOP2,$96,"2,884",2025-04-11,2025-04-11,0
81,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,All | 18+ | TOP2,$93,"2,582",2025-04-12,2025-04-14,2
82,CH_MPS_FB_1173_IMG_EN_C-MDads_H-1069_T-1_W06_V1 | Hypertension | Engineered | LP: cardi.health/home - Copy 2,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$92,"3,624",2025-04-12,2025-04-13,1
83,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Meal Plans,All | 18+ | TOP2,$92,"5,965",2025-04-12,2025-04-13,1
84,CH_LA_FB_1064_F-IMG_L-EN_C-DrawnHeart_H-939_T-1_Itr_W30_V1 | Hypertension | Engineered,US | Cardi Leads - Non Buyers | 18+ | All | 7DC1DV | CpR | Batch 4,$92,"3,335",2025-03-06,2025-04-13,38
85,CH_MPS_FB_1104_VID_EN_C-Workshop_H-991_W39_V6 | Tasty Foods | Engineered | LP: cardi.health/home/lower-cholesterol,All | 18+ | TOP2,$90,"3,395",2025-04-11,2025-04-12,1
86,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home | Page: Meal Plans,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$90,"6,201",2025-04-12,2025-04-12,0
87,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V3 | Hypertension | Engineered,CH_RK_FB_1200_IMG_EN_C-DashDiet_H-1083_T-926_W15_V3 | WK15,$89,"3,293",2025-04-10,2025-04-13,3
88,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,All | 18+ | TOP2,$88,"2,534",2025-04-11,2025-04-12,1
89,CH_NB_FB_1182_IMG_EN_C-Seniors_H-1083_T-926_W09_V6 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Amazon.com (retailer) | 25+ | All | 7DC1DV,$88,"2,701",2025-04-08,2025-04-10,2
90,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V4 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V4 | WK14,$87,"3,635",2025-04-02,2025-04-09,7
91,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi,All | 18+ | TOP2,$87,"3,274",2025-04-11,2025-04-12,1
92,CH_MPS_FB_1125_IMG_EN_C-Split_H-631_T-1_Itr_W44_V4 | Tasty Foods | Engineered,All | 18+ | TOP2,$87,"3,635",2025-04-11,2025-04-14,3
93,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,Broad | 18+ | All | TOP3 | Facebook Pixel | 1DC1DV,$87,"4,580",2025-04-11,2025-04-13,2
94,CH_MPS_FB_1159_IMG_EN_C-Artery_H-1056_T-615_W03_V1 | Hypertension | Engineered | LP: cardi.health/home,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$86,"5,237",2025-04-11,2025-04-12,1
95,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 18+ | W | 1DC | CpR | Batch 1,$85,"2,637",2025-04-08,2025-04-13,5
96,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V2 | Hypertension | Engineered | LP: cardi.health/home | FB: Cardi,US | Broad | 25+ | All | 7DC1DV,$82,"1,795",2025-04-11,2025-04-13,2
97,CH_RK_FB_1151_F-IMG_L-EN_C-NewYear_H-939_T-1_Itr_W51_V4 | Hypertension | Engineered | LP: cardi.health/home,US | Elon Musk (business leader) | 18+ | All | 7DC1DV,$81,"4,492",2025-03-12,2025-04-13,32
98,CH_MPS_FB_1195_IMG_EN_C-seniors_H-1083_T-923_Itr_W14_V5 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi - Copy,US | Cardi Leads - Non Buyers | 18+ | All | 7DC1DV | Batch 4,$80,"1,670",2025-04-03,2025-04-13,10
99,CH_LA_FB_1197_IMG_EN_C-iterations_H-1083_T-926_Itr_W14_V1 | 28-Day Plan | Engineered | LP: cardi.health/home | FB: Cardi,Broad | 18+ | All | TOP3 | Facebook Pixel | 7DC1DV,$80,"1,904",2025-04-12,2025-04-13,1
