,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
59,RH_CHUB-KZ_FB_081_F-VID_R-9x16_EN_25WK13_P-INO_I-UGCStickyNotesStory_Itr-1,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 081_UGCstickerstory | W14,$121,685,2025-04-09,2025-04-11,2
60,RH_AK_FB_085_F-IMG_R-1X1_EN_25WK15_P-INO_blog_itr-1,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 085_blog | W15,$118,"1,235",2025-04-12,2025-04-14,2
61,RH_AK_FB_084_F-IMG_R-1X1_EN_25WK15_P-INO_fbpost_itr-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 084_fbpost | W15,$115,"1,099",2025-04-12,2025-04-14,2
62,RH_AK_FB_078_F-IMG_R-1X1_EN_25WK13_P-INO_lookingfor_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 078_lookingfor | W13,$113,960,2025-04-07,2025-04-14,7
63,RH_AK_FB_077_F-IMG_R-1X1_EN_25WK13_P-INO_avatar_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 077_avatar | W13,$112,"1,135",2025-04-07,2025-04-14,7
64,RH_AK_FB_071_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 071_fbpost | W13,$110,"1,129",2025-04-02,2025-04-14,12
65,RH_AK_FB_043_F-IMG_R-1X1_EN_25WK08_P-CO_obvi-3,1c | All | 25-65+ | CC-125,$110,918,2025-03-05,2025-04-14,40
66,RH_AK_FB_059_F-IMG_R-1X1_EN_25WK11_P-INO_body_itr-3,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$109,828,2025-03-25,2025-04-14,20
67,RH-CO_CHUB_12.31_FBPOST-OPTI_colorBG_1x1_4 | LP:Colostrum,CB buyers 1-2% | A+ | 1c | 25+,$102,"1,294",2025-02-12,2025-04-14,61
68,RH_AK_FB_059_F-IMG_R-1X1_EN_25WK11_P-INO_body_itr-3,1c | W | 23-65+ | Autobid,$93,"1,385",2025-03-25,2025-04-14,20
69,003_RHEA_TV_FB_1x1_IMG_New_Cortisol_Cleanse_2_BF | LP:Colostrum,1c | All | 25-65+ | CC-125,$87,850,2025-01-17,2025-04-14,87
70,RH_AK_FB_083_F-IMG_R-1X1_EN_25WK15_P-INO_bodyparts_itr-1,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 083_bodyparts | W15,$85,832,2025-04-11,2025-04-14,3
71,RH_AK_FB_003_F-IMG_R-1X1_EN_25WK02_P-CO_black_itr-2 | LP:Colostrum,1c | All | 25-65+ | CC-125,$80,833,2025-01-30,2025-04-14,74
72,RH_AK_FB_084_F-IMG_R-1X1_EN_25WK15_P-INO_fbpost_itr-1,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 084_fbpost | W15,$79,748,2025-04-12,2025-04-14,2
73,RH_AK_FB_059_F-IMG_R-1X1_EN_25WK11_P-INO_body_itr-3,1c | All | 25-65+ | CC-125,$77,712,2025-03-25,2025-04-13,19
74,RH_AK_FB_076_F-IMG_R-1X1_EN_25WK13_P-INO_40lbs_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 076_40lbs | W13,$76,699,2025-04-05,2025-04-08,3
75,003_RHEA_TV_FB_1x1_IMG_New_Cortisol_Cleanse_2_BF | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$72,583,2025-02-12,2025-04-14,61
76,RH_CHUB_01-07_Unpacking-Video_9x16_1 | LP:Colostrum,1c | All | 25-65+ | CC-110,$71,861,2025-01-25,2025-04-14,79
77,RH_AK_FB_060_F-IMG_R-1X1_EN_25WK11_P-INO_obvi_itr-1,1c | All | 25-65+ | CC-125,$67,652,2025-03-25,2025-04-14,20
78,RH_AK_FB_085_F-IMG_R-1X1_EN_25WK15_P-INO_blog_itr-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 085_blog | W15,$62,584,2025-04-12,2025-04-14,2
79,RH_AK_FB_073_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | All | 25-65+ | Custom Stack 1,$62,547,2025-04-11,2025-04-14,3
80,RH_AK_FB_073_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,Test,$58,517,2025-04-11,2025-04-14,3
81,RH_AK_FB_060_F-IMG_R-1X1_EN_25WK11_P-INO_obvi_itr-1,1c | All | 25-65+ | Custom Stack 1,$57,539,2025-03-25,2025-04-11,17
82,RH_AK_FB_073_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 073_fbpost | W13,$55,743,2025-04-03,2025-04-14,11
83,RH_AK_FB_042_F-IMG_R-1X1_EN_25WK08_P-CO_fbtext-3,1c | All | 25-65+ | Custom Stack 1,$55,494,2025-03-05,2025-04-14,40
84,RH_AK_FB_059_F-IMG_R-1X1_EN_25WK11_P-INO_body_itr-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 060_obvi | W11,$53,378,2025-03-18,2025-04-14,27
85,RH_AK_FB_076_F-IMG_R-1X1_EN_25WK13_P-INO_40lbs_itr-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 076_40lbs | W13,$53,546,2025-04-05,2025-04-08,3
86,RH_AK_FB_082_F-IMG_R-1X1_EN_25WK15_P-INO_fbpost_itr-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 082_fbpost | W15,$52,570,2025-04-11,2025-04-14,3
87,RH_AK_FB_003_F-IMG_R-1X1_EN_25WK02_P-CO_black_itr-2 | LP:Colostrum,CB buyers 1-2% | A+ | 1c | 25+,$48,540,2025-02-12,2025-04-14,61
88,RH_AK_FB_045_F-VID_R-9X16_EN_25WK08_P-CO_fbpost-1,Control,$46,502,2025-03-06,2025-04-14,39
89,RH_AK_FB_010_F-IMG_R-1X1_EN_25WK02_P-CO_ripoff-3,1c | W | 23-65+ | Autobid,$43,698,2025-03-10,2025-04-14,35
90,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4,Control,$42,476,2025-03-06,2025-04-14,39
91,RH_AK_FB_045_F-VID_R-9X16_EN_25WK08_P-CO_fbpost-1,Test,$42,407,2025-03-06,2025-04-14,39
92,RH_AK_FB_074_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | W | 23-65+ | CC-110,$41,434,2025-04-11,2025-04-14,3
93,RH_AK_FB_042_F-IMG_R-1X1_EN_25WK08_P-CO_fbtext-3,Control,$41,731,2025-03-06,2025-04-14,39
94,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4,Test,$40,413,2025-03-06,2025-04-10,35
95,RH_AK_FB_042_F-IMG_R-1X1_EN_25WK08_P-CO_fbtext-3,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$39,382,2025-03-05,2025-04-13,39
96,RH_AK_FB_024_F-IMG_R-1X1_EN_25WK05_P-CO_black-1 | LP:Colostrum,CB buyers 4-5% | A+ | 1c | 25+,$38,470,2025-02-19,2025-04-14,54
97,RH_AK_FB_080_F-IMG_R-1X1_EN_25WK13_P-INO_fbpostcolor-2,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 080_fbpostcolor | W13,$37,383,2025-04-08,2025-04-14,6
98,RH_AK_FB_023_F-IMG_R-1X1_EN_25WK05_P-CO_black-1,Control,$33,378,2025-03-06,2025-04-11,36
99,RH_AK_FB_073_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | All | 25-65+ | CC-120,$29,301,2025-04-11,2025-04-14,3
100,RH_AK_FB_071_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$27,160,2025-04-11,2025-04-14,3
101,RH_AK_FB_042_F-IMG_R-1X1_EN_25WK08_P-CO_fbtext-3,1c | W | 23-65+ | Autobid,$25,566,2025-03-10,2025-04-13,34
102,RH_AK_FB_073_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | W | 23-65+ | Autobid,$25,324,2025-04-11,2025-04-14,3
103,RH_AK_FB_023_F-IMG_R-1X1_EN_25WK05_P-CO_black-1 | LP:Colostrum,CB buyers 4-5% | A+ | 1c | 25+,$25,321,2025-02-19,2025-04-14,54
104,RH_AK_FB_040_F-IMG_R-1X1_EN_25WK08_P-CO_body-1,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$24,120,2025-03-05,2025-04-14,40
105,RH_AK_FB_024_F-IMG_R-1X1_EN_25WK05_P-CO_black-1 | LP:Colostrum,WC || US || LP:US || ASC+ || Scale || CC-110 || 02.12,$23,255,2025-02-19,2025-04-14,54
106,RH_AK_FB_083_F-IMG_R-1X1_EN_25WK15_P-INO_bodyparts_itr-3,WC | US | LP:US INOSITOL | All | 23-65+ | 1c | 083_bodyparts | W15,$22,333,2025-04-11,2025-04-14,3
107,RH_AK_FB_071_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | All | 25-65+ | Custom Stack 1,$22,132,2025-04-11,2025-04-14,3
108,RH_AK_FB_071_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,Control,$20,203,2025-04-11,2025-04-14,3
109,RH-INO_CHUB_12.30_FBPOST-OPTI_just-black_1x1_4 | LP:Colostrum,1c | All | 25-65+ | CC-115,$20,209,2025-01-18,2025-04-14,86
110,RH_AK_FB_045_F-VID_R-9X16_EN_25WK08_P-CO_fbpost-1,1c | All | 25-65+ | Custom Stack 1,$19,139,2025-03-05,2025-04-14,40
111,RH_AK_FB_071_F-IMG_R-1X1_EN_25WK12_P-INO_fbpost_itr-1,1c | W | 23-65+ | CC-110,$19,190,2025-04-11,2025-04-14,3
