,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
339,CB_2025_Apr_FB_3969_LZ-DP_V02_4x5_IMG_EN_Opti_C-Headline_Evergreen_CTA-SALE_Angle-W_M-NONE_VL-None_G-NONE_P-OG_S-NONE_FB3924V06,3969 - writing on chest opti || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$6,351,2025-04-07,2025-04-08,1
340,CB_2025_Mar_FB_3954_VK-DT_V04_9x16_VID_EN_Opti_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-TYL_VL-None_G-M_P-OG_S-NONE_FB3904V02,3954 - CB Opti / 3904 - DT -VK || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$6,369,2025-04-07,2025-04-11,4
341,CB_2025_Apr_FB_3980_LZ-KB_V11_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-30s_G-MF_P-OG_S-WHAT_FB1989V08,3980 - winner video man boobs opti || Batch 4 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$6,220,2025-04-11,2025-04-14,3
342,CB_2025_Apr_FB_3980_LZ-KB_V15_9x16_VID_EN_Opti_C-MakingOf_Evergreen_CTA-SALE_Angle-W_M-AGR_VL-45s_G-M_P-OG_S-NEW_FB3005V05,3980 - winner video man boobs opti || Batch 5 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$6,206,2025-04-11,2025-04-14,3
343,CB_2025_Mar_FB_3913_CHUB-AS_V07_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_moobs_cv_en,CBV2 || LP:HI | blog_moobs_cv_en || Batch 2 || 08/03/25,$6,198,2025-04-08,2025-04-10,2
344,CB_2025_Apr_FB_3980_LZ-KB_V20_9x16_VID_EN_Opti_C-BulletPoints_Evergreen_CTA-SALE_Angle-W_M-MIX_VL-45s_G-MF_P-OG_S-WHAT_FB3097V03,3980 - winner video man boobs opti || Batch 6 || Enhancements: OFF || CBV1 || 7C || 11/04/25w16,$6,219,2025-04-11,2025-04-13,2
345,CB_2025_Apr_FB_3987_SO-JG_V01_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3987 - Tax-Wars IMG JG || Batch 1 || Enhancements: OFF || CBV1 || 7C || 09/04/25w15,$6,295,2025-04-09,2025-04-12,3
346,CB_2025_Mar_FB_3913_CHUB-AS_V06_1x1_IMG_EN_New_C-NONE_CTA-NONE_Angle-W_M-NONE_VL-None_TR-None_G-NONE_P-NONE_S-NONE_blog_moobs_cv_en,CBV2 || LP:HI | blog_moobs_cv_en || Batch 2 || 08/03/25,$6,281,2025-04-08,2025-04-10,2
347,CB_2025_Mar_FB_3957_SO-DP_V04_4x5_IMG_EN_New_C-NONE_Evergreen_CTA-NONE_Angle-W-B-C_M-NONE_VL-None_G-NONE_P-OG_S-NONE,3957 - If you're googling IMG CB V1 || Batch 1 || Enhancements: OFF || CBV1 || 7C || 07/04/25w15,$5,185,2025-04-07,2025-04-09,2
348,CB_2023_Jul_FB_2217_IB_V04_9x16_VID_EN_Opti_C-Pointing_CTA-SMR_Pain-W-B_M-TRC_VL-30s_TR-None_G-F_P-None_S-FRIGGA,US || Manual Bid || BID CAP 105 || 1C || 21/12/24,$5,184,2024-12-22,2025-04-14,113
